1635879600000,63250.01000000,63419.40000000,63223.88000000,63293.09000000,289.11863000,1635880499999,18309609.04746450,15260,161.48289000,10226869.11567670,0
1635880500000,63293.08000000,63464.73000000,63224.01000000,63464.72000000,256.80729000,1635881399999,16263946.17120140,13737,130.02371000,8236425.82042090,0
1635881400000,63464.73000000,63670.97000000,63378.65000000,63494.85000000,410.25530000,1635882299999,26063585.03622450,16846,229.41709000,14573496.45500720,0
1635882300000,63494.84000000,63641.93000000,63367.66000000,63576.05000000,250.95224000,1635883199999,15928656.62701520,12786,120.46597000,7646674.07069580,0
1635883200000,63576.05000000,63610.00000000,63333.00000000,63366.34000000,276.13431000,1635884099999,17502854.61415100,12818,130.48773000,8271513.80803950,0
1635884100000,63366.34000000,63370.07000000,63114.30000000,63144.08000000,331.20993000,1635884999999,20942052.04117120,14015,126.28293000,7983937.81850360,0
1635885000000,63144.09000000,63261.00000000,63078.00000000,63248.13000000,394.27604000,1635885899999,24888442.74671680,14371,190.31271000,12014822.61941210,0
1635885900000,63248.13000000,63266.62000000,63040.02000000,63096.48000000,380.02347000,1635886799999,23980021.43607730,14875,196.49737000,12399138.53603660,0
1635886800000,63096.47000000,63107.91000000,62970.72000000,62970.72000000,431.26652000,1635887699999,27184298.91895720,23617,182.64529000,11514379.05619900,0
1635887700000,62971.94000000,63187.01000000,62901.00000000,63009.01000000,338.42879000,1635888599999,21327761.70474630,22146,191.58295000,12074109.54299300,0
1635888600000,63009.02000000,63133.18000000,62987.10000000,63055.24000000,202.12935000,1635889499999,12748073.47858150,14939,107.51849000,6781489.76058430,0
1635889500000,63055.23000000,63082.94000000,62997.64000000,62999.95000000,286.23827000,1635890399999,18043397.33871800,14650,132.35968000,8343419.25147160,0
1635890400000,62999.95000000,63135.28000000,62911.01000000,62972.09000000,408.22418000,1635891299999,25707094.11404150,18795,205.65213000,12951116.55389310,0
1635891300000,62972.08000000,63158.69000000,62928.25000000,63086.37000000,316.21503000,1635892199999,19930759.87553280,15016,177.17560000,11166898.25269100,0
1635892200000,63086.37000000,63159.00000000,62974.58000000,63002.06000000,292.00750000,1635893099999,18410694.75651770,13668,167.95330000,10589539.67525730,0
1635893100000,63002.05000000,63002.06000000,62901.02000000,62928.65000000,213.18763000,1635893999999,13421218.31638380,13348,105.97359000,6671734.89669110,0
1635894000000,62928.65000000,63000.00000000,62717.11000000,62770.36000000,524.22650000,1635894899999,32948782.14525540,23275,249.73506000,15696870.97788770,0
1635894900000,62770.36000000,62786.49000000,62584.50000000,62717.83000000,506.05830000,1635895799999,31727220.51525930,19410,222.51352000,13950979.81007870,0
1635895800000,62717.84000000,63106.08000000,62698.49000000,63078.78000000,490.54024000,1635896699999,30856850.37051260,18815,285.21611000,17943795.95138460,0
1635896700000,63078.78000000,63242.47000000,63015.92000000,63219.99000000,505.11934000,1635897599999,31890505.46678420,16879,267.85960000,16911094.26722590,0
1635897600000,63220.57000000,63366.57000000,63052.85000000,63105.04000000,594.79118000,1635898499999,37602756.89004590,20421,259.96069000,16434775.62982660,0
1635898500000,63105.03000000,63140.15000000,62857.02000000,62928.26000000,333.26320000,1635899399999,20988973.02471790,17596,148.74093000,9367927.58430520,0
1635899400000,62928.27000000,63150.27000000,62909.53000000,63007.07000000,310.89664000,1635900299999,19595643.91527400,14570,185.23684000,11676632.68953150,0
1635900300000,63007.07000000,63500.00000000,63004.27000000,63489.02000000,384.14026000,1635901199999,24306250.37337430,16551,206.16802000,13046574.33948380,0
1635901200000,63489.02000000,63490.72000000,63205.89000000,63351.86000000,424.91699000,1635902099999,26912427.57605760,17656,171.44766000,10857963.85851960,0
1635902100000,63351.87000000,63364.58000000,63140.00000000,63179.49000000,297.82539000,1635902999999,18830041.24028330,15159,125.85213000,7956571.35521410,0
1635903000000,63179.49000000,63243.82000000,63140.98000000,63150.06000000,272.78813000,1635903899999,17236272.16254800,13430,117.09444000,7398752.95287240,0
1635903900000,63150.03000000,63176.98000000,62987.63000000,63129.81000000,461.44445000,1635904799999,29114189.05108190,16589,219.46798000,13846224.45448760,0
1635904800000,63129.80000000,63138.24000000,62722.40000000,62867.23000000,577.06900000,1635905699999,36292595.81279180,18959,269.21792000,16929386.38731080,0
1635905700000,62867.23000000,62972.50000000,62832.20000000,62940.03000000,254.19472000,1635906599999,15993322.92514630,10085,127.26844000,8007571.23818480,0
1635906600000,62940.03000000,63098.70000000,62930.77000000,63095.02000000,200.46603000,1635907499999,12630984.18674450,10701,109.99624000,6930824.62184190,0
1635907500000,63095.01000000,63216.93000000,63017.47000000,63159.88000000,243.74984000,1635908399999,15393920.06956570,10050,123.01224000,7768312.57138150,0
1635908400000,63159.88000000,63159.88000000,62990.32000000,63001.43000000,230.77795000,1635909299999,14552847.60148490,10472,104.31964000,6578365.35187180,0
1635909300000,63001.43000000,63100.00000000,62928.88000000,63099.98000000,249.84511000,1635910199999,15742295.27436350,10547,131.69646000,8298314.86679350,0
1635910200000,63099.97000000,63225.90000000,62950.00000000,63081.69000000,305.50343000,1635911099999,19272482.58339740,11560,137.84454000,8696282.13367580,0
1635911100000,63081.69000000,63240.00000000,63020.54000000,63210.41000000,296.11343000,1635911999999,18698060.40091730,9787,151.83828000,9587025.28755210,0
1635912000000,63210.40000000,63210.40000000,63011.51000000,63011.51000000,272.96676000,1635912899999,17226886.42151830,11105,133.53948000,8427987.43322100,0
1635912900000,63011.51000000,63097.65000000,62850.00000000,62973.28000000,363.80293000,1635913799999,22899791.23600120,13329,167.69742000,10556241.39693510,0
1635913800000,62973.29000000,62994.17000000,62811.51000000,62844.40000000,287.34176000,1635914699999,18074509.94275670,11648,132.62397000,8342402.71720080,0
1635914700000,62844.39000000,62937.20000000,62728.00000000,62762.40000000,437.71175000,1635915599999,27502998.93149870,16250,216.20507000,13584767.12251040,0
1635915600000,62762.40000000,62950.87000000,62746.65000000,62937.12000000,354.36709000,1635916499999,22282794.44203220,14058,184.35228000,11591935.84334450,0
1635916500000,62937.12000000,63064.66000000,62875.51000000,62967.82000000,327.26556000,1635917399999,20609726.44255660,12079,156.13798000,9832907.60719590,0
1635917400000,62967.82000000,63198.19000000,62923.27000000,63175.83000000,414.03606000,1635918299999,26121584.80006900,12861,218.66743000,13795082.88246670,0
1635918300000,63175.84000000,63184.67000000,63030.00000000,63038.04000000,269.59050000,1635919199999,17009974.08829260,9386,113.88115000,7185763.65217200,0
1635919200000,63038.04000000,63079.07000000,62840.01000000,62937.85000000,379.56535000,1635920099999,23881512.19637810,12002,217.69608000,13696713.47536430,0
